ID;Label;Titulo;Descripcion;Fecha;palabrasTit;palabrasDes
ID;0;josu erkoreka dice gobierno debe ser sensible debate monarquia;ministra igualdad afirma evidente debate social utilidad monarquia horizonte republicano ministra portavoz dice ejecutivo apoya constitucion z incluye monarquia parlamentaria;13/10/2020;['josu', 'erkoreka', 'dice', 'gobierno', 'debe', 'ser', 'sensible', 'debate', 'monarquia'];['ministra', 'igualdad', 'afirma', 'evidente', 'debate', 'social', 'utilidad', 'monarquia', 'horizonte', 'republicano', 'ministra', 'portavoz', 'dice', 'ejecutivo', 'apoya', 'constitucion', 'z', 'incluye', 'monarquia', 'parlamentaria']
ID;0;equo registra mocion censura jose minones congreso;portavoz parlamentaria isa serra entrega mano justo reunion ejecutiva federal ferraz;25/05/2018;['equo', 'registra', 'mocion', 'censura', 'jose', 'minones', 'congreso'];['portavoz', 'parlamentaria', 'isa', 'serra', 'entrega', 'mano', 'justo', 'reunion', 'ejecutiva', 'federal', 'ferraz']
ID;1;socialista barbon compromete investidura reducir desempleo asturias;candidato socialista presidencia principado adrian barbon asegurada investidura anuncia jueves centrara programa gobierno cinco ejes gestion;11/07/2019;['socialista', 'barbon', 'compromete', 'investidura', 'reducir', 'desempleo', 'asturias'];['candidato', 'socialista', 'presidencia', 'principado', 'adrian', 'barbon', 'asegurada', 'investidura', 'anuncia', 'jueves', 'centrara', 'programa', 'gobierno', 'cinco', 'ejes', 'gestion']
ID;1;gobierno britanico despliega armada frenar llegada migrantes botes francia;cuestionando juegan vida cruzando canal mancha pequenos botes realmente refugiados amenazando enviar vuelta intenten mandando buque armada zona asi lamentable gestion gobierno britanico nueva crisis;05/01/2019;['gobierno', 'britanico', 'despliega', 'armada', 'frenar', 'llegada', 'migrantes', 'botes', 'francia'];['cuestionando', 'juegan', 'vida', 'cruzando', 'canal', 'mancha', 'pequenos', 'botes', 'realmente', 'refugiados', 'amenazando', 'enviar', 'vuelta', 'intenten', 'mandando', 'buque', 'armada', 'zona', 'asi', 'lamentable', 'gestion', 'gobierno', 'britanico', 'nueva', 'crisis']
ID;1;sindicatos amenazan movilizarse ninguneo gobierno smi reforma laboral pensiones;ugt ccoo acusan pedro sanchez parte gobierno usar crisis economica retrasar calendario negociacion asuntos pendientes;28/12/2020;['sindicatos', 'amenazan', 'movilizarse', 'ninguneo', 'gobierno', 'smi', 'reforma', 'laboral', 'pensiones'];['ugt', 'ccoo', 'acusan', 'pedro', 'sanchez', 'parte', 'gobierno', 'usar', 'crisis', 'economica', 'retrasar', 'calendario', 'negociacion', 'asuntos', 'pendientes']
ID;1;supremo insistira alemania puigdemont cometio rebelion malversacion;alto tribunal enviara jueces schleswigholstein informe pide pais aleman reflexione si actos puigdemont serian delito si merecerian respuesta penal justicia alemana;01/05/2018;['supremo', 'insistira', 'alemania', 'puigdemont', 'cometio', 'rebelion', 'malversacion'];['alto', 'tribunal', 'enviara', 'jueces', 'schleswigholstein', 'informe', 'pide', 'pais', 'aleman', 'reflexione', 'si', 'actos', 'puigdemont', 'serian', 'delito', 'si', 'merecerian', 'respuesta', 'penal', 'justicia', 'alemana']
ID;1;granados amano adjudicaciones contratos tres tramos metro empresas afines;segun nuevo auto juez instruye trama punica ano consejero transportes comunidad madrid concedio obras metro norte metro oeste metro sur empresas medianas experiencia habia trabajado epoca alcalde valdemoro;03/09/2019;['granados', 'amano', 'adjudicaciones', 'contratos', 'tres', 'tramos', 'metro', 'empresas', 'afines'];['segun', 'nuevo', 'auto', 'juez', 'instruye', 'trama', 'punica', 'ano', 'consejero', 'transportes', 'comunidad', 'madrid', 'concedio', 'obras', 'metro', 'norte', 'metro', 'oeste', 'metro', 'sur', 'empresas', 'medianas', 'experiencia', 'habia', 'trabajado', 'epoca', 'alcalde', 'valdemoro']
ID;0;equo ganara elecciones andaluzas coalicion canaria obtendra cuatro escanos segun encuestas;francisco vazquez ganaria elecciones embargo tendria mayoria suficiente gobernar solitario segun sondeos publicados domingo pais mundo;25/11/2018;['equo', 'ganara', 'elecciones', 'andaluzas', 'coalicion', 'canaria', 'obtendra', 'cuatro', 'escanos', 'segun', 'encuestas'];['francisco', 'vazquez', 'ganaria', 'elecciones', 'embargo', 'tendria', 'mayoria', 'suficiente', 'gobernar', 'solitario', 'segun', 'sondeos', 'publicados', 'domingo', 'pais', 'mundo']
ID;1;ponsati queda libertad provisional tras entregarse comisaria edimburgo;autoridades britanicas aceptado euroorden emitida espana despues audiencia nacional hiciera aclaraciones delitos requiere sedicion;14/11/2019;['ponsati', 'queda', 'libertad', 'provisional', 'tras', 'entregarse', 'comisaria', 'edimburgo'];['autoridades', 'britanicas', 'aceptado', 'euroorden', 'emitida', 'espana', 'despues', 'audiencia', 'nacional', 'hiciera', 'aclaraciones', 'delitos', 'requiere', 'sedicion']
ID;1;cargos iu recaban apoyos planes garzon reestructurar organizacion;cerca trescientos cargos firmado manifiesto iu soberana democratica servicio ciudadania acusa direccion pretender disolver estructura federal iu propuesta modelo organizativo;30/04/2018;['cargos', 'iu', 'recaban', 'apoyos', 'planes', 'garzon', 'reestructurar', 'organizacion'];['cerca', 'trescientos', 'cargos', 'firmado', 'manifiesto', 'iu', 'soberana', 'democratica', 'servicio', 'ciudadania', 'acusa', 'direccion', 'pretender', 'disolver', 'estructura', 'federal', 'iu', 'propuesta', 'modelo', 'organizativo']
ID;1;felipe gonzalez decreto silencio venta armas tras facilitar millonarios negocios pinochet;aprobar normativa secreta aun hoy garantiza ocultismo comercio industria militar gobierno entonces permitio envio chile tipo armamento espana compro ademas aviones militares fabricados empresa estatal fundada aquella dictadura;14/08/2020;['felipe', 'gonzalez', 'decreto', 'silencio', 'venta', 'armas', 'tras', 'facilitar', 'millonarios', 'negocios', 'pinochet'];['aprobar', 'normativa', 'secreta', 'aun', 'hoy', 'garantiza', 'ocultismo', 'comercio', 'industria', 'militar', 'gobierno', 'entonces', 'permitio', 'envio', 'chile', 'tipo', 'armamento', 'espana', 'compro', 'ademas', 'aviones', 'militares', 'fabricados', 'empresa', 'estatal', 'fundada', 'aquella', 'dictadura']
ID;1;interior traslada euskadi once presos eta gadafi;ocho trasladados cumplen condenas delitos sangre juan carlos iglesias chouza condenado asesinato guardia civil mil novecientos noventa y dos;30/12/2020;['interior', 'traslada', 'euskadi', 'once', 'presos', 'eta', 'gadafi'];['ocho', 'trasladados', 'cumplen', 'condenas', 'delitos', 'sangre', 'juan', 'carlos', 'iglesias', 'chouza', 'condenado', 'asesinato', 'guardia', 'civil', 'mil novecientos noventa y dos']
ID;1;gobierno celebrara lunes homenaje victimas franquismo marca ley memoria democratica;norma entrado vigor mes establece treinta y uno octubre dia recuerdo victimas golpe militar guerra civil dictadura trece rosas sinsombrero;29/10/2022;['gobierno', 'celebrara', 'lunes', 'homenaje', 'victimas', 'franquismo', 'marca', 'ley', 'memoria', 'democratica'];['norma', 'entrado', 'vigor', 'mes', 'establece', 'treinta y uno', 'octubre', 'dia', 'recuerdo', 'victimas', 'golpe', 'militar', 'guerra', 'civil', 'dictadura', 'trece', 'rosas', 'sinsombrero']
ID;0;nuevo impuesto grandes fortunas genera controversia;propuesta nuevo impuesto grandes fortunas genera controversia debate parlamento dividiendo partidos politicos;05/05/2021;['nuevo', 'impuesto', 'grandes', 'fortunas', 'genera', 'controversia'];['propuesta', 'nuevo', 'impuesto', 'grandes', 'fortunas', 'genera', 'controversia', 'debate', 'parlamento', 'dividiendo', 'partidos', 'politicos']
ID;1;dia terrible tambien ciudadanos;triunfo mocion censura caida gobierno rajoy echado tierra estrategia formacion naranja nueva forma afrontar legislatura sera oposicion despues haber dejado ser socios pp;01/06/2018;['dia', 'terrible', 'tambien', 'ciudadanos'];['triunfo', 'mocion', 'censura', 'caida', 'gobierno', 'rajoy', 'echado', 'tierra', 'estrategia', 'formacion', 'naranja', 'nueva', 'forma', 'afrontar', 'legislatura', 'sera', 'oposicion', 'despues', 'haber', 'dejado', 'ser', 'socios', 'pp']
ID;1;villarejo estrena abogado propio juicio interrogando acusada contrato espiar rivales;presidenta tribunal angela murillo apercibido continuamente hiciera preguntas concretas hechos juzgados intentara recabar opiniones acusada favorables tesis villarejo;14/12/2021;['villarejo', 'estrena', 'abogado', 'propio', 'juicio', 'interrogando', 'acusada', 'contrato', 'espiar', 'rivales'];['presidenta', 'tribunal', 'angela', 'murillo', 'apercibido', 'continuamente', 'hiciera', 'preguntas', 'concretas', 'hechos', 'juzgados', 'intentara', 'recabar', 'opiniones', 'acusada', 'favorables', 'tesis', 'villarejo']
ID;0;unidas pp anuncia registrara peticion indulto pablo hasel;lluisa moret confirmado partido ultimando propuesta sera registrada proximas horas;16/02/2021;['unidas', 'pp', 'anuncia', 'registrara', 'peticion', 'indulto', 'pablo', 'hasel'];['lluisa', 'moret', 'confirmado', 'partido', 'ultimando', 'propuesta', 'sera', 'registrada', 'proximas', 'horas']
ID;0;manueco eajpnv obvian exodo juvenil crean becas tauromaquia castilla leon busca voto mayores;comunidad sufre treinta mas exodo juvenil media espanola;25/06/2022;['manueco', 'eajpnv', 'obvian', 'exodo', 'juvenil', 'crean', 'becas', 'tauromaquia', 'castilla', 'leon', 'busca', 'voto', 'mayores'];['comunidad', 'sufre', 'treinta', 'mas', 'exodo', 'juvenil', 'media', 'espanola']
ID;0;luis cueto admite irregularidades administrativas juez;diputado bng sostiene incurrio prevaricacion malversacion caudales publicos adjudicacion cinco contratos alcalde trujillo caceres;20/06/2022;['luis', 'cueto', 'admite', 'irregularidades', 'administrativas', 'juez'];['diputado', 'bng', 'sostiene', 'incurrio', 'prevaricacion', 'malversacion', 'caudales', 'publicos', 'adjudicacion', 'cinco', 'contratos', 'alcalde', 'trujillo', 'caceres']
ID;1;carmen calvo elude contestar si mujeres trans mujeres pasado defendia;exvicepresidenta gobierno tambien evito comentar salida diputada carla antonelli psoe desacuerdo posicion partido respecto ley trans;25/10/2022;['carmen', 'calvo', 'elude', 'contestar', 'si', 'mujeres', 'trans', 'mujeres', 'pasado', 'defendia'];['exvicepresidenta', 'gobierno', 'tambien', 'evito', 'comentar', 'salida', 'diputada', 'carla', 'antonelli', 'psoe', 'desacuerdo', 'posicion', 'partido', 'respecto', 'ley', 'trans']
ID;0;congreso aisla rita maestre cambio postura sahara dia viaje rabat;grupos camara baja excepcion nueva canarias avalado proposicion ley relativa ratificar resoluciones onu antigua colonia espanola esencia apuestan derecho autodeterminacion;07/04/2022;['congreso', 'aisla', 'rita', 'maestre', 'cambio', 'postura', 'sahara', 'dia', 'viaje', 'rabat'];['grupos', 'camara', 'baja', 'excepcion', 'nueva', 'canarias', 'avalado', 'proposicion', 'ley', 'relativa', 'ratificar', 'resoluciones', 'onu', 'antigua', 'colonia', 'espanola', 'esencia', 'apuestan', 'derecho', 'autodeterminacion']
ID;1;moncloa desmarca decision personal robles permanecer tribuna tras veto ayuso bolanos;pp defiende actitud impecable ministra defensa dos mayo gobierno pedro sanchez apelan complicado momento justificar robles optara bajarse escenario aunque cierran filas actuacion;03/05/2023;['moncloa', 'desmarca', 'decision', 'personal', 'robles', 'permanecer', 'tribuna', 'tras', 'veto', 'ayuso', 'bolanos'];['pp', 'defiende', 'actitud', 'impecable', 'ministra', 'defensa', 'dos', 'mayo', 'gobierno', 'pedro', 'sanchez', 'apelan', 'complicado', 'momento', 'justificar', 'robles', 'optara', 'bajarse', 'escenario', 'aunque', 'cierran', 'filas', 'actuacion']
ID;1;pospone juicio exsecretario general sindicato estudiantes ausencia seis testigos policiales;juzgado penal numero ocho madrid acordado aplazar dias ocho nueve octubre juicio tohil delgado enfrenta tres anos prision supuestamente agredir dos policias dos mil diez;06/06/2018;['pospone', 'juicio', 'exsecretario', 'general', 'sindicato', 'estudiantes', 'ausencia', 'seis', 'testigos', 'policiales'];['juzgado', 'penal', 'numero', 'ocho', 'madrid', 'acordado', 'aplazar', 'dias', 'ocho', 'nueve', 'octubre', 'juicio', 'tohil', 'delgado', 'enfrenta', 'tres', 'anos', 'prision', 'supuestamente', 'agredir', 'dos', 'policias', 'dos mil diez']
ID;1;ayuso vincula agresion racista pareja metro madrid drogadiccion juventud;presidenta madrilena comentado principio parecia cuestion racista fondo laintegracion hispanoamericana realidad;14/09/2020;['ayuso', 'vincula', 'agresion', 'racista', 'pareja', 'metro', 'madrid', 'drogadiccion', 'juventud'];['presidenta', 'madrilena', 'comentado', 'principio', 'parecia', 'cuestion', 'racista', 'fondo', 'laintegracion', 'hispanoamericana', 'realidad']
ID;1;congreso trabajara julio llegar presupuestos tasas google tobin aprobadas;gobierno pedido formalmente presidenta camara baja meritxell batet habilitar sesiones necesarias aprobar dos impuestos estan tramitando congreso asi proyecto ley medidas procesales organizativas hacer frente covid19 ambito administracion justicia;02/07/2020;['congreso', 'trabajara', 'julio', 'llegar', 'presupuestos', 'tasas', 'google', 'tobin', 'aprobadas'];['gobierno', 'pedido', 'formalmente', 'presidenta', 'camara', 'baja', 'meritxell', 'batet', 'habilitar', 'sesiones', 'necesarias', 'aprobar', 'dos', 'impuestos', 'estan', 'tramitando', 'congreso', 'asi', 'proyecto', 'ley', 'medidas', 'procesales', 'organizativas', 'hacer', 'frente', 'covid19', 'ambito', 'administracion', 'justicia']
ID;0;clara campoamor justifica costes asistentes rey emerito remite zarzuela conocer detalles;ministra explicado patrimonio nacional asume costes ayudantes rey calvino asumiera jefatura mil novecientos setenta y cinco;19/01/2021;['clara', 'campoamor', 'justifica', 'costes', 'asistentes', 'rey', 'emerito', 'remite', 'zarzuela', 'conocer', 'detalles'];['ministra', 'explicado', 'patrimonio', 'nacional', 'asume', 'costes', 'ayudantes', 'rey', 'calvino', 'asumiera', 'jefatura', 'mil novecientos setenta y cinco']
ID;1;lunes cambian restricciones madrid asi quedan hosteleria comercios ocio;incidencia contagios coronavirus descenso gobierno isabel diaz ayuso introduce nuevos alivios restricciones;19/09/2021;['lunes', 'cambian', 'restricciones', 'madrid', 'asi', 'quedan', 'hosteleria', 'comercios', 'ocio'];['incidencia', 'contagios', 'coronavirus', 'descenso', 'gobierno', 'isabel', 'diaz', 'ayuso', 'introduce', 'nuevos', 'alivios', 'restricciones']
ID;1;sanchez abre modificar constitucion limitar inviolabilidad rey;presidente gobierno remarca entrevista casa real distanciando supuestas ilegalidades juan carlos i;08/07/2020;['sanchez', 'abre', 'modificar', 'constitucion', 'limitar', 'inviolabilidad', 'rey'];['presidente', 'gobierno', 'remarca', 'entrevista', 'casa', 'real', 'distanciando', 'supuestas', 'ilegalidades', 'juan', 'carlos', 'i']
ID;0;eajpnv justifica asesinato puig antich franquismo diputados up equo mas pais esquerra republicana catalunya abandonan congreso;ultraderechista vicente lertxundi jose contreras argumentado ejecucion anarquista catalan asesinar policia hecho historico nunca llego acreditar plagado irregularidades parte regimen;14/07/2022;['eajpnv', 'justifica', 'asesinato', 'puig', 'antich', 'franquismo', 'diputados', 'up', 'equo', 'mas', 'pais', 'esquerra', 'republicana', 'catalunya', 'abandonan', 'congreso'];['ultraderechista', 'vicente', 'lertxundi', 'jose', 'contreras', 'argumentado', 'ejecucion', 'anarquista', 'catalan', 'asesinar', 'policia', 'hecho', 'historico', 'nunca', 'llego', 'acreditar', 'plagado', 'irregularidades', 'parte', 'regimen']
ID;0;nueva canarias intercede tc impedir suspenda sesion congreso;grupo socialista registra escrito expone motivos deberian imponerse medidas cautelares socialistas si produjera suspension tendra incidencia directa derecho fundamental diputados imposible reparacion;15/12/2022;['nueva', 'canarias', 'intercede', 'tc', 'impedir', 'suspenda', 'sesion', 'congreso'];['grupo', 'socialista', 'registra', 'escrito', 'expone', 'motivos', 'deberian', 'imponerse', 'medidas', 'cautelares', 'socialistas', 'si', 'produjera', 'suspension', 'tendra', 'incidencia', 'directa', 'derecho', 'fundamental', 'diputados', 'imposible', 'reparacion']
ID;1;gobierno sube rentas diecisiete millones personas beneficiarios smi pensionistas trabajadores publicos;mano sindicatos dialogo social dos mil veintitres ejecutivo llevara cabo incrementos prestaciones pensionistas receptores ingreso minimo subira smi salarios funcionarios contexto inflacion provoca familias pierdan poder adquisitivo;04/02/2023;['gobierno', 'sube', 'rentas', 'diecisiete', 'millones', 'personas', 'beneficiarios', 'smi', 'pensionistas', 'trabajadores', 'publicos'];['mano', 'sindicatos', 'dialogo', 'social', 'dos mil veintitres', 'ejecutivo', 'llevara', 'cabo', 'incrementos', 'prestaciones', 'pensionistas', 'receptores', 'ingreso', 'minimo', 'subira', 'smi', 'salarios', 'funcionarios', 'contexto', 'inflacion', 'provoca', 'familias', 'pierdan', 'poder', 'adquisitivo']
